id_propiedad,ciudad,barrio_distrito,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion,rango_m2,precio_m2
5969,Málaga,El Palo,Alquiler,Piso,276321.0,69.7,2.0,1.0,Buen estado,1979-01-01,1,True,False,False,False,True,2.81,2025-01-23,40-80,3964.43
5970,Málaga,Pedregalejo,Alquiler,Piso,445669.0,94.5,3.0,2.0,Buen estado,1969-01-01,5,True,True,False,False,False,5.29,2024-11-26,80-120,4716.07
5971,Málaga,La Malagueta,Alquiler,Piso,312847.0,113.4,3.0,2.0,Buen estado,1976-01-01,1,True,False,False,False,True,9.59,2024-11-03,80-120,2758.79
5972,Málaga,La Malagueta,Venta,Piso,222441.0,56.1,2.0,1.0,Buen estado,2009-01-01,1,True,True,False,False,False,3.74,2025-01-08,40-80,3965.08
5973,Málaga,El Palo,Alquiler,Piso,264203.0,78.3,2.0,1.0,Buen estado,1969-01-01,3,False,True,False,False,True,7.29,2024-12-22,40-80,3374.24
5974,Málaga,La Malagueta,Venta,Estudio,114874.0,31.9,0.0,1.0,A reformar,1981-01-01,2,False,False,False,True,True,5.04,2024-11-15,0-40,3601.07
5975,Málaga,Pedregalejo,Venta,Piso,278159.0,76.8,2.0,1.0,Buen estado,1966-01-01,1,False,True,False,False,False,6.62,2025-03-19,40-80,3621.86
5976,Málaga,La Malagueta,Alquiler,Piso,205500.0,99.8,3.0,2.0,A reformar,1981-01-01,5,False,True,False,False,False,5.86,2024-12-11,80-120,2059.12
5977,Málaga,Pedregalejo,Venta,Piso,272766.0,66.5,2.0,1.0,Buen estado,1985-01-01,Bajo,False,False,False,False,False,3.66,2025-01-31,40-80,4101.74
5978,Málaga,El Palo,Venta,Piso,241133.0,74.4,2.0,1.0,Buen estado,1983-01-01,3,False,True,False,True,False,5.27,2025-03-24,40-80,3241.03
5979,Málaga,El Palo,Venta,Piso,456214.0,108.0,3.0,2.0,Buen estado,1986-01-01,6,True,True,False,False,False,2.29,2025-02-06,80-120,4224.2
5980,Málaga,Pedregalejo,Venta,Piso,441113.0,108.0,3.0,2.0,Reformado,1988-01-01,7,True,False,False,False,False,6.21,,80-120,4084.38
5981,Málaga,La Malagueta,Venta,Piso,,61.6,2.0,1.0,Buen estado,1997-01-01,4,True,True,False,False,False,6.89,2025-04-03,40-80,
5982,Málaga,Málaga-Centro,Venta,Piso,289407.0,91.4,3.0,2.0,Buen estado,1951-01-01,5,True,True,False,False,False,6.09,2024-10-27,80-120,3166.38
5983,Málaga,Málaga-Centro,Venta,Sin_clasificar,,,,1.0,Obra nueva,2023-01-01,7,False,False,False,True,True,5.77,2024-11-15,,
5984,Málaga,Pedregalejo,Alquiler,Piso,218472.0,73.2,2.0,1.0,Buen estado,1995-01-01,4,False,True,True,False,False,4.73,2024-11-24,40-80,2984.59
5985,Málaga,El Palo,Venta,Ático,249509.0,60.9,2.0,1.0,Buen estado,2015-01-01,Ático,True,False,False,True,True,4.39,2025-02-22,40-80,4097.03
5986,Málaga,La Malagueta,Venta,Piso,372365.0,94.3,3.0,2.0,Obra nueva,2023-01-01,3,True,False,True,True,True,6.01,2025-03-06,80-120,3948.73
5987,Málaga,Pedregalejo,Venta,Piso,302072.0,70.6,2.0,1.0,Buen estado,1994-01-01,8,True,True,False,True,True,5.52,2024-11-21,40-80,4278.64
5988,Málaga,La Malagueta,Alquiler,Ático,356930.0,104.0,3.0,2.0,A reformar,1985-01-01,Ático,False,False,False,True,False,3.03,2024-11-20,80-120,3432.02
5989,Málaga,El Palo,Venta,Piso,431417.0,133.6,4.0,2.0,Buen estado,1965-01-01,Bajo,True,False,False,False,True,6.73,2024-12-18,120-160,3229.17
5990,Málaga,La Malagueta,Venta,Piso,175320.0,50.8,2.0,1.0,Reformado,2018-01-01,7,False,True,False,False,False,3.03,2025-03-24,40-80,3451.18
5991,Málaga,La Malagueta,Venta,Estudio,106096.0,32.3,0.0,1.0,Buen estado,1986-01-01,3,True,True,False,False,False,4.47,2024-10-27,0-40,3284.71
5992,Málaga,Málaga-Centro,Alquiler,Ático,285769.0,81.4,3.0,2.0,Buen estado,1986-01-01,Ático,True,True,False,True,False,4.3,2024-10-29,80-120,3510.68
5993,Málaga,La Malagueta,Venta,Piso,265608.0,81.2,3.0,2.0,Buen estado,1989-01-01,Bajo,True,False,True,False,False,4.65,2025-01-05,80-120,3271.03
5994,Málaga,Málaga-Centro,Alquiler,Piso,454498.0,118.7,3.0,2.0,A reformar,1988-01-01,Bajo,False,False,False,True,False,4.86,2025-02-12,80-120,3828.96
5995,Málaga,El Palo,Venta,Piso,283964.0,93.0,3.0,2.0,Buen estado,1976-01-01,4,True,False,False,False,False,3.06,2025-03-02,80-120,3053.38
5996,Málaga,Pedregalejo,Venta,Piso,317429.0,90.1,3.0,2.0,Obra nueva,2021-01-01,3,True,True,True,True,False,4.71,2025-01-05,80-120,3523.07
5997,Málaga,El Palo,Venta,Piso,417444.0,100.3,3.0,2.0,A reformar,1986-01-01,2,False,False,False,False,False,6.59,2024-10-27,80-120,4161.95
5998,Málaga,La Malagueta,Venta,Piso,215436.0,76.4,2.0,1.0,Buen estado,1977-01-01,9,False,False,False,True,True,4.22,2025-01-08,40-80,2819.84
5999,Málaga,Málaga-Centro,Venta,Piso,173668.0,56.4,2.0,1.0,Buen estado,1972-01-01,5,False,False,False,False,True,3.2,2024-12-19,40-80,3079.22
6000,Málaga,La Malagueta,Venta,Piso,345691.0,101.7,3.0,2.0,Buen estado,1976-01-01,1,True,True,False,True,True,2.41,2024-11-28,80-120,3399.12
6001,Málaga,La Malagueta,Alquiler,Piso,250167.0,74.8,2.0,1.0,Buen estado,1970-01-01,5,False,False,False,True,True,4.17,2024-12-23,40-80,3344.48
6002,Málaga,Málaga-Centro,Venta,Piso,249492.0,74.2,2.0,1.0,Buen estado,1969-01-01,1,True,True,False,False,False,5.37,2025-04-07,40-80,3362.43
6003,Málaga,Málaga-Centro,Venta,Piso,131465.0,63.8,2.0,1.0,Buen estado,1972-01-01,1,False,True,False,True,True,7.64,2025-03-30,40-80,2060.58
6004,Málaga,La Malagueta,Alquiler,Sin_clasificar,,,2.0,1.0,Buen estado,2003-01-01,6,True,False,False,True,False,3.57,2025-01-08,,
6005,Málaga,Málaga-Centro,Alquiler,Piso,204691.0,76.2,2.0,1.0,Buen estado,2016-01-01,1,True,False,True,False,True,3.28,2025-02-11,40-80,2686.23
6006,Málaga,La Malagueta,Venta,Piso,312751.0,116.0,3.0,2.0,Buen estado,1969-01-01,3,False,True,False,True,False,3.81,2024-12-14,80-120,2696.13
6007,Málaga,La Malagueta,Venta,Estudio,94478.0,33.1,0.0,1.0,Obra nueva,2021-01-01,Bajo,True,True,False,True,True,5.5,2024-11-28,0-40,2854.32
6008,Málaga,La Malagueta,Venta,Piso,355177.0,95.2,3.0,2.0,Buen estado,1998-01-01,8,True,True,True,True,True,4.38,2024-10-29,80-120,3730.85
6009,Málaga,El Palo,Venta,Piso,281571.0,76.5,2.0,1.0,Buen estado,1988-01-01,9,False,True,True,False,True,4.95,2025-03-25,40-80,3680.67
6010,Málaga,La Malagueta,Venta,Ático,,58.7,2.0,1.0,Buen estado,2004-01-01,Ático,True,False,False,False,False,3.46,2024-12-29,40-80,
6011,Málaga,La Malagueta,Alquiler,Piso,340062.0,81.6,3.0,2.0,Reformado,1973-01-01,7,True,False,False,False,False,4.46,2024-12-29,80-120,4167.43
6012,Málaga,El Palo,Venta,Piso,209366.0,49.6,2.0,1.0,Reformado,1972-01-01,3,True,True,True,True,True,6.38,2024-10-27,40-80,4221.09
6013,Málaga,Málaga-Centro,Venta,Piso,332338.0,101.1,3.0,2.0,Buen estado,1994-01-01,1,False,True,False,False,True,,2024-10-13,80-120,3287.22
6014,Málaga,El Palo,Venta,Piso,312363.0,78.5,2.0,1.0,Obra nueva,2023-01-01,5,True,False,False,True,False,3.81,2025-03-06,40-80,3979.15
6015,Málaga,Pedregalejo,Venta,Piso,,40.2,2.0,1.0,Buen estado,1972-01-01,8,True,True,False,False,False,,2024-11-02,40-80,
6016,Málaga,Málaga-Centro,Venta,Piso,261641.0,80.8,3.0,2.0,Buen estado,1980-01-01,5,False,False,False,False,True,5.86,2024-11-01,80-120,3238.13
6017,Málaga,Málaga-Centro,Alquiler,Piso,284829.0,105.4,3.0,2.0,Buen estado,1965-01-01,4,False,False,False,False,True,5.05,2024-10-28,80-120,2702.36
6018,Málaga,Pedregalejo,Venta,Piso,385983.0,89.4,3.0,2.0,Buen estado,1961-01-01,8,True,True,False,True,False,,2024-12-15,80-120,4317.48
6019,Málaga,El Palo,Venta,Piso,199167.0,63.7,2.0,1.0,Buen estado,1974-01-01,7,True,False,False,True,False,5.23,2025-03-22,40-80,3126.64
6020,Málaga,La Malagueta,Venta,Piso,323244.0,88.0,3.0,2.0,Buen estado,1965-01-01,9,True,True,True,False,True,4.21,2025-02-08,80-120,3673.23
6021,Málaga,Málaga-Centro,Venta,Piso,310171.0,79.2,2.0,1.0,Buen estado,1989-01-01,3,False,True,False,False,False,6.99,2025-03-22,40-80,3916.3
6022,Málaga,Pedregalejo,Venta,Piso,210120.0,59.1,2.0,1.0,Obra nueva,2020-01-01,4,True,True,False,False,True,4.83,2024-11-11,40-80,3555.33
6023,Málaga,Málaga-Centro,Venta,Piso,414319.0,108.9,3.0,2.0,Reformado,1996-01-01,Bajo,True,True,False,False,True,4.82,2024-12-23,80-120,3804.58
6024,Málaga,El Palo,Venta,Piso,230221.0,65.7,2.0,1.0,Buen estado,2005-01-01,3,True,True,False,True,False,5.98,2024-11-09,40-80,3504.12
6025,Málaga,La Malagueta,Venta,Piso,287225.0,106.2,3.0,2.0,Obra nueva,2022-01-01,4,True,True,False,True,False,5.37,2024-11-12,80-120,2704.57
6026,Málaga,Málaga-Centro,Alquiler,Ático,225093.0,69.3,2.0,1.0,A reformar,1986-01-01,Ático,True,True,False,True,False,3.78,2025-04-01,40-80,3248.1
6027,Málaga,La Malagueta,Venta,Piso,350394.0,100.6,3.0,2.0,Buen estado,1971-01-01,7,True,False,True,False,True,,2024-11-11,80-120,3483.04
6028,Málaga,Málaga-Centro,Venta,Piso,316604.0,89.1,3.0,2.0,Buen estado,1966-01-01,8,True,False,False,False,False,3.0,2025-03-11,80-120,3553.36
6029,Málaga,El Palo,Alquiler,Piso,392782.0,111.7,3.0,2.0,Obra nueva,2021-01-01,6,False,False,False,False,False,3.68,2025-02-07,80-120,3516.4
6030,Málaga,El Palo,Alquiler,Piso,306867.0,77.6,2.0,1.0,Buen estado,1951-01-01,7,False,True,False,False,False,5.78,2025-02-04,40-80,3954.47
6031,Málaga,Málaga-Centro,Venta,Piso,381274.0,96.7,3.0,2.0,Buen estado,2009-01-01,8,True,False,False,False,False,5.1,2025-03-04,80-120,3942.85
6032,Málaga,La Malagueta,Venta,Piso,253677.0,81.6,3.0,2.0,Obra nueva,2018-01-01,4,True,True,False,True,False,,2025-02-15,80-120,3108.79
6033,Málaga,El Palo,Venta,Piso,245492.0,74.5,2.0,1.0,Buen estado,1995-01-01,4,False,True,True,False,False,3.37,2024-12-29,40-80,3295.19
6034,Málaga,Pedregalejo,Alquiler,Piso,305863.0,107.8,3.0,2.0,Buen estado,1977-01-01,1,True,False,False,True,True,6.2,2025-03-23,80-120,2837.32
6035,Málaga,El Palo,Alquiler,Piso,247018.0,78.3,2.0,1.0,Buen estado,1980-01-01,8,False,True,False,False,False,5.04,2025-04-02,40-80,3154.76
6036,Málaga,Málaga-Centro,Venta,Piso,414000.0,102.4,3.0,2.0,Buen estado,1979-01-01,4,True,False,False,False,False,5.75,2025-03-31,80-120,4042.97
6037,Málaga,Málaga-Centro,Venta,Piso,245475.0,70.9,2.0,1.0,Buen estado,1981-01-01,7,False,True,False,False,False,8.85,2024-12-29,40-80,3462.27
6038,Málaga,Pedregalejo,Venta,Piso,227052.0,66.0,2.0,1.0,Buen estado,1970-01-01,8,True,False,False,False,False,3.55,2025-03-21,40-80,3440.18
6039,Málaga,Pedregalejo,Venta,Piso,,68.5,2.0,1.0,Buen estado,1999-01-01,5,True,False,True,True,False,6.53,2024-12-19,40-80,
6040,Málaga,Pedregalejo,Venta,Piso,197571.0,47.9,2.0,1.0,Buen estado,1993-01-01,7,False,False,False,True,False,,2024-10-29,40-80,4124.66
6041,Málaga,Pedregalejo,Venta,Piso,,94.6,3.0,2.0,Buen estado,1983-01-01,5,True,False,False,True,False,6.86,2025-01-24,80-120,
6042,Málaga,El Palo,Venta,Piso,274924.0,81.5,3.0,2.0,Obra nueva,2023-01-01,1,True,True,True,False,True,2.83,2025-01-07,80-120,3373.3
6043,Málaga,La Malagueta,Venta,Ático,307556.0,84.9,3.0,2.0,Buen estado,1999-01-01,Ático,True,False,True,True,False,,2025-01-05,80-120,3622.57
6044,Málaga,Pedregalejo,Venta,Piso,243842.0,75.1,2.0,1.0,Buen estado,1981-01-01,3,True,False,False,False,True,3.3,2025-03-30,40-80,3246.9
6045,Málaga,Pedregalejo,Venta,Piso,161796.0,50.0,2.0,1.0,Obra nueva,2021-01-01,8,True,True,False,False,False,6.96,2025-03-09,40-80,3235.92
6046,Málaga,El Palo,Venta,Piso,206133.0,70.8,2.0,1.0,Buen estado,1992-01-01,8,True,False,False,False,False,,2025-02-23,40-80,2911.48
6047,Málaga,La Malagueta,Venta,Piso,199511.0,70.0,2.0,1.0,Buen estado,1994-01-01,1,True,True,False,False,False,,2024-10-17,40-80,2850.16
6048,Málaga,Málaga-Centro,Venta,Piso,400588.0,104.9,3.0,2.0,Buen estado,1962-01-01,4,True,True,False,False,False,6.83,2024-10-14,80-120,3818.76
6049,Málaga,Pedregalejo,Venta,Piso,498805.0,78.6,2.0,1.0,A reformar,2000-01-01,2,True,True,False,True,True,7.79,2024-12-23,40-80,6346.12
6050,Málaga,El Palo,Venta,Piso,271337.0,92.0,3.0,2.0,Buen estado,1971-01-01,8,False,False,False,True,False,7.27,2025-04-04,80-120,2949.32
6051,Málaga,Málaga-Centro,Alquiler,Piso,183949.0,68.7,2.0,1.0,Reformado,2000-01-01,Bajo,True,True,True,False,True,4.07,2025-04-04,40-80,2677.57
6052,Málaga,Pedregalejo,Venta,Piso,214774.0,51.5,2.0,1.0,Buen estado,1984-01-01,6,True,True,False,False,False,4.07,2024-12-13,40-80,4170.37
6053,Málaga,Pedregalejo,Venta,Piso,277216.0,86.5,3.0,2.0,Obra nueva,2020-01-01,7,True,False,False,True,False,4.42,2024-10-24,80-120,3204.81
6054,Málaga,Pedregalejo,Venta,Piso,305837.0,93.9,3.0,2.0,Buen estado,2003-01-01,Bajo,True,False,False,False,False,5.81,2024-11-08,80-120,3257.05
6055,Málaga,El Palo,Venta,Piso,251015.0,78.7,2.0,1.0,Buen estado,2005-01-01,5,True,False,False,True,False,,2025-02-04,40-80,3189.52
6056,Málaga,Málaga-Centro,Venta,Piso,,83.8,3.0,2.0,Buen estado,1990-01-01,Bajo,False,True,True,False,False,3.84,2025-02-04,80-120,
6057,Málaga,La Malagueta,Venta,Piso,319354.0,80.9,3.0,2.0,Buen estado,1992-01-01,8,False,False,False,True,False,5.87,2025-03-02,80-120,3947.52
6058,Málaga,El Palo,Venta,Piso,330484.0,83.0,3.0,2.0,Obra nueva,2023-01-01,Bajo,True,True,False,False,False,6.42,2024-12-02,80-120,3981.73
6059,Málaga,Málaga-Centro,Venta,Piso,371585.0,102.9,3.0,2.0,Buen estado,2004-01-01,1,True,False,False,True,False,7.23,2025-02-04,80-120,3611.13
6060,Málaga,El Palo,Venta,Piso,392075.0,95.7,3.0,2.0,Buen estado,1981-01-01,9,False,True,False,False,False,6.41,2025-03-04,80-120,4096.92
6061,Málaga,La Malagueta,Venta,Piso,171466.0,71.8,2.0,1.0,Buen estado,1962-01-01,7,True,False,True,True,True,7.13,2024-10-14,40-80,2388.11
6062,Málaga,Pedregalejo,Alquiler,Ático,202329.0,64.7,2.0,1.0,Reformado,1966-01-01,Ático,True,False,False,True,False,5.28,2024-11-27,40-80,3127.19
6063,Málaga,Málaga-Centro,Venta,Piso,362515.0,94.8,3.0,2.0,A reformar,1960-01-01,3,True,False,False,False,False,4.54,2024-11-12,80-120,3824.0
6064,Málaga,La Malagueta,Venta,Piso,,98.6,3.0,2.0,Buen estado,1977-01-01,6,False,False,True,True,True,5.91,2025-01-12,80-120,
6065,Málaga,Málaga-Centro,Venta,Piso,279115.0,77.7,2.0,1.0,Buen estado,1970-01-01,9,True,True,False,False,False,6.6,2024-10-29,40-80,3592.21
6066,Málaga,El Palo,Venta,Piso,292786.0,64.3,2.0,1.0,Buen estado,1981-01-01,7,True,False,False,False,False,1.56,2024-12-17,40-80,4553.44
6067,Málaga,La Malagueta,Alquiler,Ático,211989.0,81.5,3.0,2.0,Reformado,1983-01-01,Ático,True,True,False,True,False,5.06,2025-02-06,80-120,2601.09
6068,Málaga,Pedregalejo,Venta,Piso,301784.0,76.4,2.0,1.0,A reformar,2001-01-01,5,True,True,False,True,False,,2024-12-01,40-80,3950.05
6069,Málaga,El Palo,Venta,Piso,232425.0,84.2,3.0,2.0,Buen estado,1999-01-01,2,True,False,True,False,False,4.0,2024-11-30,80-120,2760.39
6070,Málaga,Málaga-Centro,Venta,Piso,218552.0,66.4,2.0,1.0,Buen estado,1980-01-01,1,False,True,False,False,False,2.72,2024-11-07,40-80,3291.45
6071,Málaga,Málaga-Centro,Venta,Piso,346790.0,87.4,3.0,2.0,Buen estado,1991-01-01,1,False,True,False,False,False,2.55,2024-12-11,80-120,3967.85
6072,Málaga,El Palo,Venta,Piso,272044.0,79.0,2.0,1.0,Obra nueva,2020-01-01,2,True,True,False,True,True,4.85,2024-11-23,40-80,3443.59
6073,Málaga,Málaga-Centro,Alquiler,Piso,423507.0,106.7,3.0,2.0,Buen estado,1965-01-01,6,True,True,False,True,False,6.91,2025-01-29,80-120,3969.14
6074,Málaga,La Malagueta,Alquiler,Piso,295626.0,92.4,3.0,2.0,Buen estado,1984-01-01,4,True,True,False,True,False,5.59,2025-03-29,80-120,3199.42
6075,Málaga,La Malagueta,Venta,Piso,403126.0,105.2,3.0,2.0,Buen estado,1984-01-01,6,False,False,False,True,False,6.18,2024-11-05,80-120,3832.0
6076,Málaga,Pedregalejo,Venta,Piso,272452.0,89.9,3.0,2.0,Obra nueva,2020-01-01,4,True,True,True,True,False,3.91,2024-11-14,80-120,3030.61
6077,Málaga,El Palo,Alquiler,Piso,290765.0,85.6,3.0,2.0,Buen estado,1986-01-01,5,True,True,True,False,False,3.38,2024-12-28,80-120,3396.79
6078,Málaga,La Malagueta,Venta,Piso,,74.4,2.0,1.0,Reformado,1997-01-01,8,True,False,False,True,True,7.29,2024-11-17,40-80,
6079,Málaga,El Palo,Venta,Sin_clasificar,,,1.0,1.0,Buen estado,1999-01-01,Bajo,False,False,False,False,True,3.78,2025-02-22,,
6080,Málaga,Málaga-Centro,Venta,Piso,570605.0,163.2,5.0,3.0,Obra nueva,2023-01-01,4,True,True,True,True,True,4.11,2024-10-17,160-200,3496.35
6081,Málaga,La Malagueta,Alquiler,Piso,358275.0,94.1,3.0,2.0,Buen estado,2020-01-01,5,True,True,False,True,False,3.52,2025-03-09,80-120,3807.39
6082,Málaga,La Malagueta,Alquiler,Ático,150309.0,44.1,2.0,1.0,Buen estado,1964-01-01,Ático,True,False,False,True,False,8.25,2025-03-18,40-80,3408.37
6083,Málaga,Pedregalejo,Alquiler,Piso,344325.0,90.9,3.0,2.0,Buen estado,1988-01-01,5,False,False,False,False,True,3.69,2024-10-16,80-120,3787.95
6084,Málaga,El Palo,Venta,Piso,347401.0,98.9,3.0,2.0,Obra nueva,2022-01-01,1,True,True,False,False,True,6.67,2025-03-07,80-120,3512.65
6085,Málaga,El Palo,Alquiler,Piso,280873.0,97.5,3.0,2.0,Obra nueva,2020-01-01,2,True,True,True,True,False,5.98,2025-01-08,80-120,2880.75
6086,Málaga,La Malagueta,Venta,Piso,324194.0,92.9,3.0,2.0,Buen estado,1959-01-01,7,True,False,False,False,True,6.9,2024-12-12,80-120,3489.71
6087,Málaga,Pedregalejo,Alquiler,Piso,273436.0,69.2,2.0,1.0,Buen estado,1986-01-01,9,False,False,False,True,False,7.67,,40-80,3951.39
6088,Málaga,Málaga-Centro,Venta,Piso,193587.0,62.3,2.0,1.0,Buen estado,1992-01-01,6,True,False,False,False,False,2.99,2024-10-11,40-80,3107.34
6089,Málaga,El Palo,Venta,Piso,219746.0,74.2,2.0,1.0,Reformado,1969-01-01,6,True,False,False,True,False,4.25,2024-12-24,40-80,2961.54
6090,Málaga,El Palo,Venta,Piso,225289.0,59.9,2.0,1.0,Buen estado,2002-01-01,5,True,False,False,True,False,7.11,2024-12-01,40-80,3761.09
6091,Málaga,El Palo,Venta,Piso,403300.0,133.31,4.0,2.0,Reformado,1978-01-01,8,False,False,True,False,False,,2025-01-07,120-160,3025.28
6092,Málaga,Pedregalejo,Venta,Piso,244145.0,69.6,2.0,1.0,Buen estado,2014-01-01,2,False,False,True,True,False,3.62,2024-11-09,40-80,3507.83
6093,Málaga,Málaga-Centro,Alquiler,Piso,263626.0,97.2,3.0,2.0,Buen estado,1996-01-01,5,True,True,False,False,True,4.51,2024-12-12,80-120,2712.2
6094,Málaga,Pedregalejo,Alquiler,Piso,264300.0,65.9,2.0,1.0,Buen estado,1971-01-01,6,True,True,False,True,False,7.11,2024-10-24,40-80,4010.62
6095,Málaga,La Malagueta,Venta,Piso,451313.0,103.5,3.0,2.0,Buen estado,1973-01-01,Bajo,False,False,False,True,False,3.92,2025-01-29,80-120,4360.51
6096,Málaga,La Malagueta,Venta,Piso,,49.9,2.0,1.0,Buen estado,1976-01-01,1,True,True,False,False,False,5.7,2025-04-07,40-80,
6097,Málaga,El Palo,Venta,Piso,,79.6,2.0,1.0,Buen estado,1975-01-01,Bajo,False,True,True,False,False,5.8,2024-12-03,40-80,
6098,Málaga,La Malagueta,Venta,Ático,,131.5,4.0,2.0,Buen estado,1996-01-01,Ático,False,False,True,False,False,6.62,2025-04-04,120-160,
6099,Málaga,Pedregalejo,Venta,Estudio,114158.0,30.0,0.0,1.0,Buen estado,1983-01-01,8,True,False,False,False,False,4.65,2024-12-14,0-40,3805.27
6100,Málaga,Pedregalejo,Alquiler,Piso,,90.8,3.0,2.0,Buen estado,1995-01-01,2,True,False,True,False,False,5.79,2025-04-02,80-120,
6101,Málaga,La Malagueta,Venta,Piso,173933.0,51.8,2.0,1.0,Buen estado,2007-01-01,4,False,False,False,True,False,4.97,2025-03-03,40-80,3357.78
6102,Málaga,El Palo,Alquiler,Piso,,111.4,3.0,2.0,Obra nueva,2022-01-01,5,False,False,True,False,False,5.13,2025-03-17,80-120,
6103,Málaga,Pedregalejo,Alquiler,Piso,237975.0,67.5,2.0,1.0,Reformado,1990-01-01,2,True,False,False,False,False,6.2,2025-01-31,40-80,3525.56
6104,Málaga,La Malagueta,Alquiler,Ático,108004.0,37.3,0.0,1.0,Reformado,2003-01-01,Ático,False,True,False,True,False,2.74,,0-40,2895.55
6105,Málaga,La Malagueta,Venta,Piso,438771.0,119.0,3.0,2.0,Buen estado,1983-01-01,2,True,True,True,True,False,7.09,2025-04-01,80-120,3687.15
6106,Málaga,Pedregalejo,Alquiler,Piso,166052.0,62.5,2.0,1.0,Buen estado,1994-01-01,3,True,False,True,True,True,2.86,2025-01-17,40-80,2656.83
6107,Málaga,La Malagueta,Venta,Piso,214957.0,60.3,2.0,1.0,Buen estado,1995-01-01,4,True,False,True,False,False,5.54,2024-10-16,40-80,3564.79
6108,Málaga,Pedregalejo,Alquiler,Piso,351414.0,84.1,3.0,2.0,Reformado,1994-01-01,5,False,False,False,False,False,3.08,2025-03-27,80-120,4178.53
6109,Málaga,Pedregalejo,Venta,Piso,185161.0,57.2,2.0,1.0,Buen estado,2001-01-01,8,True,False,False,True,False,5.42,2024-10-29,40-80,3237.08
6110,Málaga,Málaga-Centro,Alquiler,Piso,321862.0,84.7,3.0,2.0,Reformado,1971-01-01,2,True,False,False,False,True,4.99,2025-02-22,80-120,3800.02
6111,Málaga,La Malagueta,Venta,Ático,374344.0,106.2,3.0,2.0,Buen estado,1976-01-01,Ático,True,False,False,True,False,4.68,2025-01-03,80-120,3524.9
6112,Málaga,Pedregalejo,Venta,Piso,342586.0,92.4,3.0,2.0,Buen estado,1999-01-01,2,False,False,False,False,False,5.18,2025-01-30,80-120,3707.64
6113,Málaga,El Palo,Venta,Piso,,68.7,2.0,1.0,Buen estado,1959-01-01,9,False,True,False,False,False,5.29,2024-12-01,40-80,
6114,Málaga,Pedregalejo,Venta,Piso,260068.0,67.8,2.0,1.0,Obra nueva,2023-01-01,7,True,True,True,True,False,2.6,2024-11-27,40-80,3835.81
6115,Málaga,La Malagueta,Alquiler,Piso,293515.0,75.8,2.0,1.0,Buen estado,1951-01-01,6,False,False,False,True,False,5.48,2025-03-06,40-80,3872.23
6116,Málaga,La Malagueta,Venta,Estudio,120600.0,32.5,0.0,1.0,Buen estado,1981-01-01,Bajo,False,True,True,False,True,5.17,2024-11-13,0-40,3710.77
6117,Málaga,El Palo,Venta,Piso,377722.0,105.0,3.0,2.0,Buen estado,1977-01-01,4,False,True,True,True,True,3.52,2024-11-27,80-120,3597.35
6118,Málaga,Pedregalejo,Alquiler,Piso,353359.0,98.3,3.0,2.0,Buen estado,1987-01-01,9,True,True,False,False,False,,2025-03-28,80-120,3594.7
6119,Málaga,El Palo,Alquiler,Piso,218370.0,66.7,2.0,1.0,Buen estado,1994-01-01,7,True,True,False,False,True,4.17,2024-10-26,40-80,3273.91
6120,Málaga,Pedregalejo,Alquiler,Piso,142045.0,47.8,2.0,1.0,Buen estado,1996-01-01,Bajo,True,False,True,False,False,7.01,2025-01-08,40-80,2971.65
6121,Málaga,La Malagueta,Venta,Piso,261949.0,82.4,3.0,2.0,Buen estado,2000-01-01,8,True,True,False,False,False,5.37,2025-02-02,80-120,3178.99
6122,Málaga,La Malagueta,Venta,Piso,156287.0,48.4,2.0,1.0,A reformar,1999-01-01,Bajo,False,True,False,False,False,7.22,2025-02-07,40-80,3229.07
6123,Málaga,La Malagueta,Alquiler,Piso,226968.0,92.7,3.0,2.0,Obra nueva,2019-01-01,1,True,True,False,False,False,6.74,2024-11-11,80-120,2448.41
6124,Málaga,El Palo,Alquiler,Piso,192076.0,54.1,2.0,1.0,Buen estado,1992-01-01,1,False,False,False,False,False,5.6,2024-12-27,40-80,3550.39
6125,Málaga,Pedregalejo,Venta,Sin_clasificar,,,1.0,1.0,Buen estado,1980-01-01,7,True,False,False,False,True,3.74,2025-03-29,,
6126,Málaga,Pedregalejo,Venta,Piso,281138.0,82.4,3.0,2.0,Buen estado,1968-01-01,8,True,True,False,False,False,4.11,2024-11-16,80-120,3411.87
